price_mnt,log_price,area_m2,rooms,floor,total_floors,floor_ratio,building_age,year_built,has_balcony,balcony_count,has_garage,has_elevator,is_finished,district,district_grouped,window_type,door_type,floor_material,price_per_m2
586000000.0,20.188830347541288,99.0,4,7.0,17.0,0.4117647058823529,4,2021,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр вакум,Паркет,5919191.919191919
1200000000.0,20.905587393740365,135.0,5,20.0,23.0,0.8695652173913043,0,2025,1,2,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,8888888.888888888
230000000.0,19.25358986688747,37.06,1,6.0,12.0,0.5,13,2012,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,6206152.1856448995
116000000.0,18.56910074907064,21.1,1,5.0,12.0,0.4166666666666667,7,2018,1,0,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,5497630.331753554
124000000.0,18.63579212356931,31.81,1,10.0,12.0,0.8333333333333334,2,2023,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3898145.2373467465
230410000.0,19.255370888621915,65.83,3,2.0,16.0,0.125,0,2026,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3500075.953212821
186030000.0,19.04141850899417,53.15,2,16.0,16.0,1.0,0,2025,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3500094.0733772344
239000000.0,19.291974109895786,79.68,3,3.0,16.0,0.1875,0,2025,1,2,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,2999497.9919678713
120000000.0,18.60300230074632,29.8,1,9.0,12.0,0.75,0,2026,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4026845.6375838923
202500000.0,19.12625044451087,45.0,2,14.0,16.0,0.875,0,2025,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,4500000.0
525000000.0,20.0789088205559,70.0,2,11.0,16.0,0.6875,0,2026,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,7500000.0
139000000.0,18.749984491094967,42.18,2,1.0,12.0,0.08333333333333333,8,2017,1,0,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3295400.6638217163
96500000.0,18.385053566309214,32.0,1,6.0,16.0,0.375,0,2026,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3015625.0
218000000.0,19.200005620753362,60.62,3,1.0,10.0,0.1,12,2013,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3596172.8802375454
375000000.0,19.742436583934683,90.0,3,4.0,6.0,0.6666666666666666,12,2013,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4166666.6666666665
217500000.0,19.19770940849301,48.34,2,9.0,16.0,0.5625,0,2026,1,1,0,0,1,Чингэлтэй,Чингэлтэй,Вакум,Бүргэд,Паркет,4499379.395945387
1950000000.0,21.391095209522067,165.23,4,2.0,23.0,0.08695652173913043,2,2023,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,11801730.920535013
154000000.0,18.852463160377905,40.35,1,16.0,16.0,1.0,0,2025,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,3816604.7087980174
600000000.0,20.21244021318042,80.0,3,3.0,23.0,0.13043478260869565,4,2021,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,7500000.0
140000000.0,18.75715298057358,38.3,1,5.0,5.0,1.0,14,2011,1,0,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,3655352.480417755
180950000.0,19.013731307974027,36.19,2,2.0,16.0,0.125,0,2026,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,5000000.0
695000000.0,20.359422403529067,105.32,3,8.0,15.0,0.5333333333333333,11,2014,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,6598936.5742499055
480000000.0,19.98929666186621,99.92,4,8.0,9.0,0.8888888888888888,6,2019,1,2,1,0,1,Хан-Уул,Хан-Уул,Төмөр вакум,Бүргэд,Мод,4803843.074459568
105000000.0,18.469470908121796,31.0,1,7.0,12.0,0.5833333333333334,13,2012,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3387096.7741935486
2000000000.0,21.416413017506358,213.0,5,7.0,23.0,0.30434782608695654,3,2022,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,9389671.361502348
166000000.0,18.927498346320817,35.0,1,14.0,16.0,0.875,2,2023,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,4742857.142857143
726570000.0,20.403845388707417,112.0,4,10.0,16.0,0.625,5,2020,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,6487232.142857143
1250000000.0,20.94640938826062,133.0,4,13.0,16.0,0.8125,0,2025,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,9398496.240601504
133000000.0,18.705859686186027,32.4,1,3.0,16.0,0.1875,2,2023,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4104938.2716049384
106000000.0,18.47894965207634,31.43,1,6.0,6.0,1.0,12,2013,1,1,1,0,1,Сүхбаатар,Сүхбаатар,Вакум,Төмөр вакум,Паркет,3372573.973910277
95000000.0,18.369387449564815,30.0,1,3.0,5.0,0.6,13,2012,1,0,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3166666.6666666665
745000000.0,20.428894776343835,81.4,3,5.0,16.0,0.3125,0,2025,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,9152334.152334152
155960000.0,18.865110122078672,38.04,1,6.0,9.0,0.6666666666666666,0,2026,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4099894.8475289172
160000000.0,18.890684373198102,42.0,2,10.0,12.0,0.8333333333333334,10,2015,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3809523.8095238097
726000000.0,20.40306057278907,108.0,4,11.0,16.0,0.6875,0,2025,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,6722222.222222222
690000000.0,20.352202155555577,133.0,3,4.0,16.0,0.25,2,2023,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,5187969.92481203
378000000.0,19.75040475358386,75.2,3,8.0,9.0,0.8888888888888888,14,2011,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Вакум,Паркет,5026595.744680851
1580000000.0,21.180690683985286,166.86,5,7.0,22.0,0.3181818181818182,2,2023,1,2,1,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,9469015.94150785
268000000.0,19.40649753847513,45.12,2,4.0,12.0,0.3333333333333333,7,2018,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,5939716.312056738
797160000.0,20.496565969429426,122.64,4,12.0,16.0,0.75,8,2017,1,2,1,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,6500000.0
215000000.0,19.186148586091935,55.0,2,6.0,9.0,0.6666666666666666,30,1995,1,2,0,0,1,Баянгол,Баянгол,Вакум,Төмөр,Паркет,3909090.909090909
988000000.0,20.711193255712143,200.0,4,3.0,6.0,0.5,10,2015,1,2,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4940000.0
127000000.0,18.659697644422867,31.8,1,9.0,12.0,0.75,10,2015,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3993710.6918238993
480000000.0,19.98929666186621,89.44,3,12.0,16.0,0.75,5,2020,1,1,1,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,5366726.296958855
125000000.0,18.643824295266576,35.98,1,8.0,16.0,0.5,2,2023,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3474152.306837132
135000000.0,18.720785336402702,28.52,1,5.0,16.0,0.3125,2,2023,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4733520.336605891
432300000.0,19.88463034963786,50.86,2,11.0,16.0,0.6875,0,2026,1,1,0,0,1,Чингэлтэй,Чингэлтэй,Вакум,Төмөр вакум,Паркет,8499803.381832482
576000000.0,20.171618218660164,128.0,4,12.0,15.0,0.8,2,2023,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4500000.0
182000000.0,19.01951724504107,51.0,2,4.0,12.0,0.3333333333333333,5,2020,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3568627.4509803923
90000000.0,18.31532022829454,32.0,1,4.0,5.0,0.8,11,2014,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,2812500.0
95000000.0,18.369387449564815,30.3,1,3.0,5.0,0.6,11,2014,1,0,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3135313.531353135
610900000.0,20.230443837619994,78.32,3,10.0,15.0,0.6666666666666666,0,2025,1,1,1,0,1,Сүхбаатар,Сүхбаатар,Төмөр вакум,Төмөр вакум,Паркет,7800051.072522983
282620000.0,19.459613797118873,59.5,3,12.0,12.0,1.0,6,2019,1,1,0,0,1,Чингэлтэй,Чингэлтэй,Вакум,Бүргэд,Паркет,4749915.966386555
1540000000.0,21.155048253371948,174.7,4,3.0,11.0,0.2727272727272727,1,2024,1,2,1,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,8815111.619919863
105000000.0,18.469470908121796,34.5,1,4.0,12.0,0.3333333333333333,5,2020,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Вакум,Паркет,3043478.2608695654
128000000.0,18.66754082188389,32.0,1,4.0,6.0,0.6666666666666666,15,2010,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4000000.0
550000000.0,20.125428836190792,69.8,3,1.0,25.0,0.04,2,2023,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,7879656.160458453
939760000.0,20.661135081479905,110.56,4,10.0,16.0,0.625,4,2021,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,8500000.0
390000000.0,19.781657297087968,80.0,3,4.0,10.0,0.4,12,2013,1,2,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4875000.0
819600000.0,20.524326974329018,109.28,4,,,,1,2024,1,2,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,7500000.0
968600000.0,20.6913622879334,167.0,4,7.0,15.0,0.4666666666666667,6,2019,1,0,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,5800000.0
